interveningOpponents,interveningTeammates,minute,second,label,distance,angle,playType_جریان بازی,playType_ضربه آزاد مستقیم,playType_مستقیم از کرنر,playType_پنالتی,bodyPart_سایر,bodyPart_سر,bodyPart_پا,interferenceOnShooter_زیاد,interferenceOnShooter_متوسط,interferenceOnShooter_کم
1,0,88,11,1,6.718459644888849,55.203470492988636,1,0,0,0,0,1,0,0,0,1
2,0,25,50,0,4.844336899927584,73.81271957094053,1,0,0,0,0,0,1,0,1,0
2,1,74,6,1,27.566728133748484,7.385902392751625,1,0,0,0,0,0,1,0,0,1
2,0,51,57,0,2.1213203435596424,129.01314370582813,1,0,0,0,0,0,1,1,0,0
5,1,43,55,0,22.974407500521096,16.22453485170019,1,0,0,0,0,0,1,0,0,1
1,0,51,52,0,7.51750623544803,51.78031717576369,1,0,0,0,0,0,1,0,1,0
5,3,55,38,1,15.154735233582935,25.701395033440956,1,0,0,0,0,0,1,0,0,1
3,1,50,45,0,23.215204069747053,14.044418437562474,1,0,0,0,0,0,1,0,1,0
2,0,55,52,0,12.337787483985936,32.258293099513814,1,0,0,0,0,0,1,0,1,0
5,0,52,25,1,24.63987418799049,14.482410256511411,1,0,0,0,0,0,1,0,0,1
1,0,71,6,1,6.748547991975755,56.873267050670414,1,0,0,0,0,1,0,0,0,1
3,1,1,53,0,31.707311459661792,10.223462428745286,1,0,0,0,0,0,1,0,0,1
4,0,60,46,1,9.801555998921804,40.00858885526459,1,0,0,0,0,0,1,1,0,0
2,0,19,28,0,11.68720668081129,28.083165041309634,1,0,0,0,0,0,1,0,1,0
2,0,71,21,0,15.171067859580619,13.263035228804569,1,0,0,0,0,0,1,0,1,0
7,2,17,55,0,25.803032767486847,15.185064747833287,0,1,0,0,0,0,1,0,0,1
4,0,32,1,0,31.08682679206741,12.633088733934938,1,0,0,0,0,0,1,0,1,0
3,1,13,35,0,14.39534647030074,28.23659579680266,1,0,0,0,0,0,1,0,0,1
1,0,79,16,0,9.83923269366062,36.654956989133936,1,0,0,0,0,0,1,0,0,1
5,1,86,2,0,26.756802873288134,14.98540533053347,1,0,0,0,0,0,1,0,1,0
2,0,61,48,0,10.61369398465963,34.24343016875175,1,0,0,0,0,0,1,0,0,1
2,1,21,56,0,15.012131760679429,27.321787980773045,1,0,0,0,0,0,1,1,0,0
2,0,18,15,0,14.336450048739403,22.681534133906183,1,0,0,0,0,0,1,0,1,0
1,0,50,3,0,19.988108965082215,18.31434753971669,1,0,0,0,0,1,0,0,1,0
3,1,27,11,0,10.312759087654477,34.506592425822966,1,0,0,0,0,1,0,0,1,0
2,0,63,6,0,9.758862638648012,41.032422526830395,1,0,0,0,0,1,0,0,0,1
1,0,71,12,0,13.77066810289174,16.71501816481637,1,0,0,0,0,0,1,1,0,0
2,0,53,55,0,22.004440460961508,18.042025533364182,1,0,0,0,0,0,1,0,0,1
5,0,23,48,0,18.61316738225926,17.63064907584893,1,0,0,0,0,0,1,0,1,0
2,0,27,1,0,4.086281928599641,82.07364029030062,1,0,0,0,0,1,0,1,0,0
2,0,41,43,0,26.13535919018524,13.929532650002967,1,0,0,0,0,0,1,0,1,0
5,1,11,58,0,24.387014987488733,16.444054511817622,1,0,0,0,0,0,1,0,0,1
1,0,85,59,0,5.375881323094847,67.00027475124622,1,0,0,0,0,0,1,0,1,0
2,0,66,50,0,13.240592887027379,23.74350923657541,1,0,0,0,0,0,1,0,0,1
1,0,90,35,0,28.67800027895948,11.725687588467501,1,0,0,0,0,0,1,0,1,0
3,0,76,36,0,28.95699224712401,14.394455816328065,1,0,0,0,0,0,1,0,1,0
1,0,86,6,1,9.628109887200084,14.192921390624935,1,0,0,0,0,0,1,0,0,1
1,0,14,6,1,13.984233979735894,19.841981109650355,1,0,0,0,0,0,1,1,0,0
2,0,75,13,0,7.496692604075481,51.98272005219362,1,0,0,0,0,0,1,0,1,0
3,1,68,58,0,18.671703189586108,18.653335590219704,1,0,0,0,0,0,1,0,0,1
1,0,48,51,0,4.586948876976939,76.16321672151241,1,0,0,0,0,1,0,0,1,0
5,2,48,18,0,12.122120276585282,28.071426992285573,1,0,0,0,0,1,0,0,1,0
2,0,52,5,1,15.691695255771444,19.429924615484882,1,0,0,0,0,0,1,0,1,0
2,0,21,48,0,16.72577950350895,8.964351737659111,1,0,0,0,0,0,1,0,1,0
4,0,33,48,0,25.397519563925922,15.506061862905286,1,0,0,0,0,0,1,0,0,1
1,0,80,0,1,8.121145239435139,47.11267726615348,1,0,0,0,0,0,1,0,0,1
1,0,20,1,0,13.419903129307604,25.720640506804845,1,0,0,0,0,0,1,0,0,1
2,0,38,47,0,19.00421005987884,13.85767386559146,1,0,0,0,0,0,1,0,1,0
3,1,10,19,0,7.734041634229803,50.63538473731278,1,0,0,0,0,0,1,0,0,1
2,0,10,57,0,13.385103660412945,27.860068289102102,1,0,0,0,0,1,0,0,0,1
2,0,0,37,0,13.206854281016355,30.523554992131565,1,0,0,0,0,1,0,0,1,0
2,0,7,21,0,17.074381394358042,21.490257997077016,1,0,0,0,0,0,1,0,1,0
2,0,87,39,0,15.08016246596833,16.17439314008676,1,0,0,0,0,0,1,0,1,0
4,0,46,45,0,19.706344156134083,21.036794226220216,1,0,0,0,0,0,1,1,0,0
3,0,3,20,0,10.1084370700915,38.7367246965703,1,0,0,0,0,0,1,0,0,1
2,1,39,18,0,7.794414666926568,50.07255746772641,1,0,0,0,0,1,0,0,1,0
0,0,69,18,1,1.8200274723201295,128.20724740306122,1,0,0,0,0,0,1,0,1,0
3,0,54,29,0,13.050134098927874,28.667531516679983,1,0,0,0,0,0,1,1,0,0
3,0,51,30,0,26.358622877532888,14.567256139788594,1,0,0,0,0,0,1,0,0,1
4,0,42,7,0,13.087528414486824,31.0191503538511,1,0,0,0,0,1,0,0,1,0
1,1,68,33,0,4.356328729561166,79.80429477963433,1,0,0,0,0,0,1,0,1,0
2,0,55,12,0,24.586054990583584,13.71048449391136,1,0,0,0,0,0,1,0,1,0
3,2,78,38,0,35.47527025971754,10.953506339265678,1,0,0,0,0,0,1,0,0,1
5,1,54,44,0,29.286046165366876,14.197621052976901,1,0,0,0,0,0,1,0,0,1
3,1,7,29,0,7.546548880117322,51.498833562667855,1,0,0,0,0,1,0,1,0,0
6,3,66,21,0,22.51005553080667,18.0408401767482,1,0,0,0,0,0,1,0,0,1
4,2,89,19,0,6.036770659880993,62.27243564361935,1,0,0,0,0,1,0,0,1,0
6,2,16,55,0,24.288351117356648,16.238833091364697,0,1,0,0,0,0,1,0,0,1
3,0,72,53,0,23.37527967747124,17.48670080634631,1,0,0,0,0,0,1,0,0,1
3,0,93,12,0,14.804772879041408,23.920646287054367,1,0,0,0,0,0,1,1,0,0
2,0,31,59,0,18.75326638215327,18.217316491514897,1,0,0,0,0,0,1,0,1,0
3,0,17,57,0,25.12775557028522,12.811981551707191,1,0,0,0,0,0,1,0,1,0
2,0,90,13,0,14.813730117698244,27.59046474296345,1,0,0,0,0,1,0,0,1,0
3,1,88,34,0,22.445569718766333,18.518130888139204,1,0,0,0,0,0,1,0,1,0
5,1,46,9,0,18.697104053836785,21.62823922781154,0,1,0,0,0,0,1,0,0,1
1,0,21,15,0,9.53259670813782,41.85056672673831,1,0,0,0,0,0,1,0,1,0
3,0,91,27,0,26.349364318707956,15.15267028010233,1,0,0,0,0,0,1,0,1,0
2,0,21,38,0,16.05301529308435,18.195223053909427,1,0,0,0,0,0,1,0,0,1
1,0,87,26,0,11.853311773508702,33.447047759416954,1,0,0,0,0,0,1,0,0,1
3,0,57,19,0,11.590017256242547,33.5844742910857,1,0,0,0,0,0,1,1,0,0
1,0,69,6,0,14.290601806781968,25.563858850515906,1,0,0,0,0,0,1,0,0,1
1,0,91,53,0,11.425979170294335,20.51863784287455,1,0,0,0,0,0,1,0,0,1
4,2,68,42,0,23.065404830611577,16.843952555417765,0,1,0,0,0,0,1,0,0,1
2,0,66,32,0,12.64223081580146,30.36511370402615,1,0,0,0,0,1,0,0,1,0
2,0,49,5,0,20.7608501752698,18.37420543172032,1,0,0,0,0,0,1,0,0,1
1,0,49,3,0,8.028262576672489,46.028206165132374,1,0,0,0,0,1,0,0,1,0
2,0,70,19,0,26.447428986576373,14.758075655786065,1,0,0,0,0,0,1,0,1,0
1,0,6,52,0,9.036481616204396,40.554313575015414,1,0,0,0,0,0,1,0,0,1
3,1,36,53,0,24.404737245051418,16.751787869191357,1,0,0,0,0,0,1,0,0,1
1,0,71,52,0,16.214000123350193,13.574751872968829,1,0,0,0,0,0,1,0,1,0
4,0,15,4,0,20.758672886290203,11.851860336516532,1,0,0,0,0,0,1,0,1,0
2,0,18,45,0,19.761895152034384,14.651716589341238,1,0,0,0,0,0,1,0,1,0
2,0,79,5,0,32.43777581770982,12.387709063849867,1,0,0,0,0,0,1,0,1,0
3,0,81,31,0,16.3975242033668,14.428749510079678,1,0,0,0,0,0,1,0,1,0
4,1,66,45,0,23.824686776534964,12.9858075545288,1,0,0,0,0,0,1,0,0,1
1,0,62,38,0,7.383962350933271,52.14897070201303,1,0,0,0,0,0,1,0,0,1
3,2,31,34,0,17.50468794351959,23.565602621588425,1,0,0,0,0,0,1,0,0,1
4,0,6,4,0,17.372645164165416,19.844878130217214,1,0,0,0,0,0,1,0,1,0
1,0,59,8,0,6.000841607641382,29.529416286790813,1,0,0,0,0,0,1,0,1,0
2,0,53,44,0,22.95225696963155,18.111330412644964,1,0,0,0,0,0,1,0,1,0
2,0,0,21,0,18.072963232408792,11.208998048279382,1,0,0,0,0,0,1,0,1,0
1,0,75,28,0,6.52898920201282,49.88581778268957,1,0,0,0,0,1,0,0,1,0
1,0,68,43,1,7.196033629715748,53.081975791994985,1,0,0,0,0,0,1,0,1,0
3,1,65,55,0,25.518495253443138,16.276462090587938,1,0,0,0,0,0,1,0,1,0
2,0,21,12,0,34.11931124744461,9.720772442162716,1,0,0,0,0,0,1,0,1,0
2,0,63,30,0,7.496692604075481,51.98272005219362,1,0,0,0,0,1,0,0,1,0
7,2,42,2,0,24.7398706544719,16.31575653918089,0,1,0,0,0,0,1,0,0,1
2,0,17,27,0,24.141424978654427,14.556935961494965,1,0,0,0,0,0,1,0,1,0
1,0,23,21,0,3.736000535331868,88.03660772302312,1,0,0,0,0,0,1,1,0,0
2,0,85,26,0,9.893078388449169,35.493911251206974,1,0,0,0,0,1,0,0,0,1
5,3,52,50,0,27.515728229505395,14.713433858504025,1,0,0,0,0,0,1,0,0,1
2,0,55,14,0,13.693476549072555,17.456628571402057,1,0,0,0,0,0,1,0,1,0
1,0,96,5,0,3.773274440058661,88.23836812669657,1,0,0,0,0,1,0,0,1,0
1,0,27,24,1,4.420418532220677,78.80169095716485,1,0,0,0,0,0,1,0,0,1
2,0,43,0,1,17.293842834951402,21.292109006931124,1,0,0,0,0,0,1,0,0,1
4,1,25,37,0,18.560422947767112,15.118462093260378,1,0,0,0,0,0,1,1,0,0
2,0,80,54,0,14.962088757924143,27.488054284455785,1,0,0,0,0,0,1,1,0,0
2,0,4,2,0,26.797884244842912,12.276543007354093,1,0,0,0,0,0,1,0,1,0
3,0,65,1,0,28.18997871584865,14.790039489688128,1,0,0,0,0,0,1,0,0,1
1,0,4,37,1,5.260009505694833,66.52755560145593,1,0,0,0,0,0,1,0,1,0
1,0,15,7,0,7.274970790319368,49.126444138843645,1,0,0,0,0,0,1,0,0,1
1,0,26,16,1,9.011265171994442,44.110349644194116,1,0,0,0,0,0,1,0,1,0
1,0,46,26,1,9.546622439376138,36.920239536328786,1,0,0,0,0,0,1,1,0,0
5,2,5,4,0,16.188925226833312,14.806030755338679,1,0,0,0,0,0,1,0,0,1
5,1,60,50,0,28.362730827619544,13.497723723235499,1,0,0,0,0,0,1,0,0,1
6,1,11,27,0,25.527404881812803,13.665655441307461,1,0,0,0,0,0,1,0,0,1
2,0,37,17,0,9.801555998921804,40.00858885526459,1,0,0,0,0,1,0,0,1,0
6,2,88,22,0,25.012926658030246,15.65530998812512,1,0,0,0,0,0,1,0,1,0
2,0,46,39,0,10.375957787115366,35.63075363278268,1,0,0,0,0,1,0,0,1,0
5,2,49,20,0,20.027303862477346,19.686673037589106,1,0,0,0,0,0,1,0,1,0
2,0,2,15,0,28.27963401460493,11.79897903228769,1,0,0,0,0,0,1,0,0,1
5,1,43,15,0,13.43134393871291,29.6176676611259,1,0,0,0,0,0,1,0,0,1
1,0,98,40,0,12.075628348040528,22.463535089863612,1,0,0,0,0,0,1,0,0,1
3,0,41,54,0,27.757076575172682,14.335207215611701,1,0,0,0,0,0,1,0,0,1
1,0,60,45,0,11.68720668081129,28.083165041309634,1,0,0,0,0,0,1,0,1,0
3,0,40,12,0,25.74303983604112,13.288631665010215,1,0,0,0,0,0,1,0,1,0
2,0,3,29,0,22.89312997385897,16.714070784834497,1,0,0,0,0,0,1,0,0,1
1,0,25,49,0,12.699637790110394,23.964703302552998,1,0,0,0,0,0,1,0,1,0
4,1,80,35,0,29.74504496550644,11.832864128846479,1,0,0,0,0,0,1,0,0,1
4,3,20,51,0,17.673686655590565,23.146750133027265,1,0,0,0,0,0,1,1,0,0
3,0,92,18,0,12.178702722375649,28.432788072987524,1,0,0,0,0,1,0,0,0,1
3,1,52,10,0,24.696892517075913,16.20882545559655,1,0,0,0,0,0,1,0,1,0
2,0,29,13,0,13.654980776258897,29.67178099399643,1,0,0,0,0,0,1,0,0,1
3,0,25,24,1,11.072077492503384,36.33014240919082,1,0,0,0,0,1,0,0,0,1
1,0,47,50,1,13.107097314050888,12.355211284528671,1,0,0,0,0,0,1,0,0,1
3,0,74,5,0,26.97839876642052,14.609277323601622,1,0,0,0,0,0,1,0,1,0
3,0,22,14,0,31.3647732336773,11.690774968504812,1,0,0,0,0,0,1,0,1,0
4,1,79,51,0,11.425979170294335,31.296709361075347,1,0,0,0,0,0,1,1,0,0
6,1,50,15,0,25.289398964783643,16.408626804040654,0,1,0,0,0,0,1,0,0,1
2,0,42,52,0,29.928000267308207,11.233912711964077,1,0,0,0,0,0,1,0,0,1
1,0,15,0,1,7.646764021466859,49.57747651495736,1,0,0,0,0,1,0,0,1,0
1,0,6,42,1,3.8713821821153234,86.67191665831974,1,0,0,0,0,1,0,0,1,0
2,0,30,23,0,15.619273350575565,25.4053463466528,1,0,0,0,0,0,1,0,1,0
3,0,5,27,0,25.108743497037043,16.01146080782514,1,0,0,0,0,0,1,0,1,0
2,0,49,57,0,17.14961515603193,16.308267213914796,1,0,0,0,0,0,1,0,1,0
6,2,24,22,0,25.101274868022145,15.54836683741376,0,1,0,0,0,0,1,0,0,1
2,1,20,39,1,13.066694302691864,30.615663566139176,1,0,0,0,0,1,0,0,0,1
2,0,44,5,0,29.26431615466181,7.767970285931524,1,0,0,0,0,0,1,0,1,0
1,0,70,43,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
4,0,15,24,0,14.168133257419624,26.42792112363233,1,0,0,0,0,1,0,1,0,0
1,0,10,19,0,8.510757898095799,41.874381434256264,1,0,0,0,0,0,1,0,1,0
2,0,1,58,0,8.296246139067959,37.161646938780834,1,0,0,0,0,0,1,0,1,0
2,0,49,56,0,14.673820225149278,26.858868351317096,1,0,0,0,0,0,1,1,0,0
2,0,53,15,0,29.17074733358746,14.189595801988782,1,0,0,0,0,0,1,0,1,0
3,2,57,34,0,25.944818365137962,16.056476439505385,1,0,0,0,0,0,1,0,1,0
1,0,63,43,0,8.178661259643903,41.563207661832536,1,0,0,0,0,0,1,0,1,0
1,0,46,8,0,10.24918533347895,31.690623722205082,1,0,0,0,0,1,0,1,0,0
2,0,38,46,0,13.729107764162972,29.837885522548554,1,0,0,0,0,1,0,0,1,0
2,0,62,54,0,16.406379856628945,17.802121885323572,1,0,0,0,0,0,1,0,0,1
1,0,54,35,1,8.762157268618271,45.235783769876605,1,0,0,0,0,0,1,0,1,0
2,0,60,35,0,17.46651940141481,16.72001862739547,1,0,0,0,0,0,1,1,0,0
1,0,59,6,0,13.757034564178431,12.30405307657633,1,0,0,0,0,0,1,0,1,0
2,0,38,6,0,11.438465806217197,33.74917805955005,1,0,0,0,0,1,0,0,1,0
3,0,70,15,0,10.762016539663932,10.090271481432309,1,0,0,0,0,0,1,0,1,0
1,0,46,38,1,14.638094138240811,20.44450530320076,1,0,0,0,0,0,1,0,0,1
1,0,12,10,0,9.067552040104319,39.42494000858492,1,0,0,0,0,0,1,0,1,0
3,1,83,35,0,24.20347908875912,15.509283220679425,1,0,0,0,0,0,1,0,1,0
4,1,46,17,0,17.230243759157908,20.16224681760717,1,0,0,0,0,0,1,0,0,1
2,0,62,28,0,11.157979207723951,18.19877489122205,1,0,0,0,0,0,1,0,1,0
3,0,92,22,0,30.189696917988428,13.4898374657355,1,0,0,0,0,0,1,0,1,0
1,0,66,18,0,13.392117084314938,27.336946535853414,1,0,0,0,0,0,1,1,0,0
3,1,50,27,0,11.492976115871816,32.850465119378384,1,0,0,0,0,0,1,0,1,0
2,0,76,53,0,13.419903129307604,25.720640506804845,1,0,0,0,0,0,1,1,0,0
2,1,92,36,0,12.471106606873345,32.18398766112204,1,0,0,0,0,0,1,0,1,0
2,0,17,26,0,28.268887491374684,14.45986301457326,1,0,0,0,0,0,1,0,0,1
2,0,7,9,1,8.20124990474013,46.41005615011807,1,0,0,0,0,0,1,0,0,1
2,0,13,17,0,17.917505406724455,13.680434208212473,1,0,0,0,0,0,1,0,1,0
4,0,19,4,0,24.036047928060054,13.984631862098983,1,0,0,0,0,0,1,0,0,1
2,0,17,2,0,25.04278139504476,14.029009926741505,1,0,0,0,0,0,1,0,1,0
1,0,24,13,1,16.3975242033668,21.459780683130976,1,0,0,0,0,0,1,0,0,1
2,0,58,51,0,9.983130771456418,40.25887405093882,1,0,0,0,0,0,1,1,0,0
3,1,18,21,0,20.275662751190158,17.576061580464746,1,0,0,0,0,0,1,0,1,0
1,0,1,32,1,2.0615528128088303,121.99299858311144,1,0,0,0,0,0,1,0,0,1
4,2,59,40,0,9.801555998921804,40.00858885526459,1,0,0,0,0,1,0,0,1,0
1,0,74,49,0,8.991690608556326,39.06647259161403,1,0,0,0,0,1,0,1,0,0
3,0,73,10,0,14.21623367843959,23.52012512591463,1,0,0,0,0,0,1,0,1,0
3,0,60,10,0,8.324385863233395,47.14188202334197,1,0,0,0,0,0,1,0,0,1
3,1,78,42,0,24.5591937978428,15.563699688679034,1,0,0,0,0,0,1,0,1,0
2,0,70,21,0,26.847981302138898,12.79633854984602,1,0,0,0,0,0,1,0,1,0
2,0,9,17,0,11.370180297603024,34.719226244194175,1,0,0,0,0,0,1,0,0,1
2,0,9,31,0,5.468793285542982,60.518300063822416,1,0,0,0,0,1,0,0,0,1
2,0,37,25,0,24.926772755413005,15.760616796555574,1,0,0,0,0,0,1,0,1,0
2,0,82,31,0,13.2789645680678,30.706888821678866,1,0,0,0,0,1,0,1,0,0
2,0,80,45,0,17.174457778922747,11.004438441541996,1,0,0,0,0,0,1,0,1,0
3,0,31,55,0,27.196398658645965,12.612639719521646,1,0,0,0,0,0,1,0,1,0
4,1,33,11,0,20.529844129948966,9.650800011336804,1,0,0,0,0,0,1,0,1,0
8,3,54,6,0,19.214642853823747,21.55405815743162,1,0,0,0,0,0,1,0,1,0
3,0,60,42,0,18.16780669205835,22.54580523667365,1,0,0,0,0,0,1,0,0,1
2,0,10,23,0,15.369248517738269,18.576203547628868,1,0,0,0,0,0,1,0,0,1
4,1,19,26,0,28.46954337533358,14.631872382496935,1,0,0,0,0,0,1,0,1,0
4,2,40,41,0,25.561566853383617,16.223456812636908,1,0,0,0,0,0,1,0,1,0
2,0,51,48,0,17.284805466073376,21.631523680909115,1,0,0,0,0,0,1,0,1,0
1,0,70,31,0,16.167832260386675,16.41324243261204,1,0,0,0,0,0,1,0,1,0
2,0,93,33,1,12.035090361106558,33.68660715117857,1,0,0,0,0,0,1,0,1,0
2,0,74,0,0,16.05159805128449,21.982591423341034,1,0,0,0,0,0,1,1,0,0
2,0,18,21,1,4.517753866690836,77.95256284301256,1,0,0,0,0,1,0,0,1,0
2,0,50,33,0,9.984513007653403,39.534602587942366,1,0,0,0,0,1,0,1,0,0
5,1,49,52,1,24.721622115063568,16.822442113603113,0,1,0,0,0,0,1,0,0,1
2,0,73,31,0,20.2,20.53979568991084,1,0,0,0,0,0,1,0,0,1
2,0,8,13,0,13.625024770619687,25.49279547280309,1,0,0,0,0,1,0,1,0,0
1,0,30,19,0,26.423786632502164,15.069731823210008,1,0,0,0,0,0,1,0,0,1
4,1,79,14,0,18.970094886425844,10.742725119068519,1,0,0,0,0,0,1,0,0,1
2,0,15,3,0,12.423606561703409,6.635409787000306,1,0,0,0,0,0,1,0,1,0
0,0,20,50,1,6.953804713967743,54.63867091042664,1,0,0,0,0,0,1,1,0,0
2,0,41,31,0,17.99227056266107,16.39089777267011,1,0,0,0,0,0,1,0,1,0
3,0,39,49,0,13.40805727911393,29.232406538449002,1,0,0,0,0,1,0,0,1,0
1,0,24,22,0,9.742838395457456,41.141001019014745,1,0,0,0,0,0,1,0,0,1
1,0,7,5,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
2,0,6,53,0,17.649413587992097,17.66555609777385,1,0,0,0,0,0,1,0,1,0
2,0,16,33,1,20.864213380810693,18.199243620257224,1,0,0,0,0,0,1,0,0,1
1,0,83,17,1,17.10582649274802,17.422444030162723,1,0,0,0,0,1,0,0,1,0
4,1,54,3,0,30.882658564314053,9.262429833530266,1,0,0,0,0,0,1,0,0,1
2,0,73,2,0,6.586174914166796,44.24954041123086,1,0,0,0,0,0,1,0,0,1
2,1,93,1,0,16.949764010156603,22.121256870293823,1,0,0,0,0,0,1,0,0,1
1,0,10,57,0,14.669400124067787,23.470654585485935,1,0,0,0,0,0,1,0,0,1
5,2,45,20,0,26.514594094573653,15.3942524005099,1,0,0,0,0,0,1,0,0,1
2,0,61,55,0,23.26549806043275,15.463484329923164,1,0,0,0,0,0,1,0,1,0
1,0,70,51,0,16.129283927068805,16.88144632038424,1,0,0,0,0,0,1,0,0,1
2,0,8,10,0,25.767733699338017,16.121978972142855,1,0,0,0,0,0,1,0,1,0
3,0,57,21,0,6.359654078642957,48.92677011600714,1,0,0,0,0,1,0,1,0,0
3,0,62,0,0,24.141424978654427,14.556935961494965,1,0,0,0,0,0,1,0,1,0
3,0,11,19,0,18.427338386213027,14.736313319931881,1,0,0,0,0,0,1,0,1,0
1,0,79,0,1,3.3922853653547484,97.34840559151,1,0,0,0,0,0,1,0,0,1
2,0,84,50,0,5.932756526270061,62.57575735480516,1,0,0,0,0,1,0,1,0,0
2,1,34,0,0,24.75194133800418,16.78270451891795,1,0,0,0,0,0,1,0,0,1
1,0,83,33,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
1,0,52,28,1,8.264103097130384,47.657187879095765,1,0,0,0,0,1,0,0,1,0
4,1,79,45,0,24.815241284339752,16.700170921159174,1,0,0,0,0,0,1,0,1,0
2,0,85,49,0,24.787829675064337,15.447530524631363,1,0,0,0,0,0,1,0,1,0
1,0,61,57,0,10.972848308438426,36.885160933536035,1,0,0,0,0,1,0,0,0,1
2,0,33,38,1,15.842389339995405,15.054595266904439,1,0,0,0,0,0,1,0,1,0
3,0,71,40,0,13.199564386751558,29.081489822739368,1,0,0,0,0,0,1,0,1,0
3,0,44,10,0,25.720392687515485,16.17944291240151,1,0,0,0,0,0,1,0,0,1
2,0,55,50,0,30.54046823478645,11.779329316505992,1,0,0,0,0,0,1,0,1,0
6,2,86,59,0,28.010358798130383,12.413809623801498,0,1,0,0,0,0,1,0,0,1
3,0,3,39,0,13.984233979735894,19.841981109650355,1,0,0,0,0,0,1,0,1,0
4,1,79,52,0,25.417198901531226,15.790119843860198,1,0,0,0,0,0,1,0,0,1
2,0,64,0,0,8.296246139067959,38.344002549846,1,0,0,0,0,0,1,1,0,0
2,0,52,9,0,14.220618833229446,28.006503593433028,1,0,0,0,0,0,1,0,1,0
2,0,70,16,0,19.611348755248834,16.17592818470309,1,0,0,0,0,0,1,0,1,0
3,0,53,8,0,20.984825469848445,18.661890410419602,1,0,0,0,0,0,1,0,0,1
2,0,73,15,0,25.159970190761356,12.940420057977638,1,0,0,0,0,0,1,0,1,0
1,0,87,23,0,11.922386506064967,28.324181104982685,1,0,0,0,0,0,1,0,0,1
1,0,28,55,1,14.286392126775747,26.4658679429565,1,0,0,0,0,0,1,0,1,0
3,0,53,31,0,24.15954676727194,16.91324639524474,1,0,0,0,0,0,1,0,1,0
1,0,70,36,0,6.3604402363358465,57.2177121694547,1,0,0,0,0,1,0,0,1,0
7,3,89,56,0,22.159650267998366,18.394545381021594,0,1,0,0,0,0,1,0,0,1
1,0,37,28,0,9.156445817018742,39.66585458074976,1,0,0,0,0,0,1,0,0,1
3,1,10,26,0,16.88287001667667,20.629426993883058,1,0,0,0,0,0,1,0,0,1
2,0,44,29,0,23.02234132315825,14.08623516475427,1,0,0,0,0,0,1,0,1,0
2,0,55,45,0,18.072963232408792,20.453913284288983,1,0,0,0,0,0,1,1,0,0
3,0,29,51,0,25.42457472604016,15.320034262778037,1,0,0,0,0,0,1,0,1,0
4,0,45,0,0,24.919249587417355,15.92956177062706,1,0,0,0,0,0,1,0,1,0
2,0,85,25,0,7.628918665184471,50.70658170905978,1,0,0,0,0,1,0,1,0,0
3,0,28,28,0,23.253879246267708,16.580534880387955,1,0,0,0,0,0,1,0,1,0
6,3,59,44,0,23.5323968180039,17.085352338237403,0,1,0,0,0,0,1,0,0,1
2,0,82,0,0,19.03587402774036,11.823627173009806,1,0,0,0,0,0,1,0,1,0
2,0,69,55,0,6.93254642970388,51.67065038835957,1,0,0,0,0,1,0,1,0,0
3,1,6,33,0,13.584671508726297,22.070601413191334,1,0,0,0,0,0,1,0,1,0
2,0,33,50,0,11.572091427222652,29.275488304876166,1,0,0,0,0,0,1,0,0,1
2,0,47,9,0,10.892221995534245,35.43252096054438,1,0,0,0,0,0,1,1,0,0
0,0,8,28,0,4.575773158713181,65.29880416207662,1,0,0,0,0,0,1,0,0,1
2,0,54,37,0,14.567130808776312,18.296077390066596,1,0,0,0,0,0,1,0,1,0
2,1,19,9,0,14.935836099797026,26.784408815682927,1,0,0,0,0,0,1,1,0,0
4,1,76,31,0,27.290914238991704,14.553464398156544,1,0,0,0,0,0,1,0,0,1
6,4,15,28,0,20.965695790981993,17.807001991819934,0,1,0,0,0,0,1,0,0,1
1,0,6,10,1,10.05549600964567,37.604964242825176,1,0,0,0,0,0,1,0,1,0
2,0,67,33,0,14.310443738752479,19.929169774150367,1,0,0,0,0,0,1,0,0,1
2,1,34,30,1,8.658689277252073,45.229967939364826,1,0,0,0,0,1,0,0,1,0
3,1,92,23,0,27.189703933658418,15.058712812391034,1,0,0,0,0,0,1,0,1,0
1,0,40,9,0,9.933423377667943,39.86863207938925,1,0,0,0,0,1,0,0,1,0
2,0,5,32,0,27.213865951018427,13.821072848445032,1,0,0,0,0,0,1,0,1,0
3,0,25,7,0,24.37547332873764,16.625031281743095,1,0,0,0,0,0,1,0,1,0
6,2,58,13,1,23.473306115671054,17.70102480544618,0,1,0,0,0,0,1,0,0,1
2,1,91,45,0,18.210483244549003,22.164728999093043,1,0,0,0,0,0,1,0,1,0
5,1,60,5,0,29.462141809447594,13.68564459510351,1,0,0,0,0,0,1,0,0,1
1,0,40,33,0,17.07056530991285,23.74835765323516,1,0,0,0,0,0,1,0,1,0
4,1,30,53,0,20.992143768562563,19.30771570833014,1,0,0,0,0,0,1,0,0,1
1,0,54,31,0,7.3306207104173655,22.1188343801043,1,0,0,0,0,1,0,1,0,0
1,0,73,35,1,9.86802918520208,39.56649394540393,1,0,0,0,0,1,0,0,1,0
2,0,79,46,0,8.99390905001824,44.242628077513366,1,0,0,0,0,0,1,0,1,0
