age,job,marital,education,default,housing,loan,is_telephone_contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
20,student,single,,no,yes,no,yes,may,wed,510,4,999,0,nonexistent,yes
48,admin.,single,university.degree,no,yes,no,no,may,wed,121,4,999,1,failure,no
46,management,married,basic.9y,no,yes,no,yes,may,wed,16,1,999,0,nonexistent,no
72,retired,married,basic.4y,no,yes,no,no,may,wed,443,4,999,0,nonexistent,yes
36,technician,married,professional.course,no,yes,no,no,may,thu,109,1,999,1,failure,no
37,technician,married,university.degree,no,yes,no,no,may,thu,246,1,2,4,success,yes
33,services,married,high.school,no,no,no,no,may,thu,192,1,999,1,failure,yes
52,admin.,married,university.degree,no,yes,yes,no,may,thu,250,1,3,5,success,yes
52,admin.,married,university.degree,no,no,no,no,may,thu,195,1,999,0,nonexistent,yes
52,admin.,married,university.degree,no,no,no,no,may,thu,613,1,3,2,success,yes
52,admin.,married,university.degree,no,yes,no,no,may,thu,227,2,999,0,nonexistent,no
19,student,single,basic.4y,no,yes,no,no,may,thu,220,1,999,1,failure,no
18,student,single,,no,yes,no,no,may,thu,183,1,7,2,success,no
52,technician,married,university.degree,no,no,no,no,may,thu,211,1,3,4,success,yes
62,retired,married,professional.course,no,no,no,yes,may,thu,111,1,999,0,nonexistent,no
31,student,single,,no,no,no,no,may,thu,243,2,999,1,failure,yes
78,retired,divorced,basic.4y,no,yes,no,no,may,fri,218,2,7,2,success,no
37,management,married,high.school,no,no,no,no,may,fri,292,3,999,0,nonexistent,yes
44,technician,married,university.degree,no,yes,no,no,may,fri,662,2,2,1,success,yes
30,student,single,high.school,no,no,no,yes,may,fri,300,3,999,0,nonexistent,yes
44,technician,married,university.degree,no,no,yes,yes,may,fri,201,2,999,1,failure,no
30,student,single,high.school,no,no,no,no,may,fri,226,2,3,2,success,yes
60,retired,married,professional.course,no,yes,no,no,may,fri,110,2,999,0,nonexistent,no
44,technician,married,university.degree,no,no,no,no,may,fri,113,1,999,1,failure,no
42,retired,single,basic.4y,,yes,yes,no,may,fri,116,3,999,0,nonexistent,no
44,admin.,single,university.degree,no,yes,no,no,may,fri,211,4,3,1,success,yes
33,blue-collar,married,basic.6y,no,no,no,yes,may,mon,165,1,999,0,nonexistent,no
82,retired,married,high.school,,yes,no,no,may,mon,135,3,999,0,nonexistent,no
22,student,single,,no,yes,no,no,may,mon,171,2,3,2,success,yes
38,entrepreneur,married,professional.course,no,no,no,no,may,mon,269,5,3,2,success,no
41,admin.,married,university.degree,no,no,no,yes,may,mon,128,2,999,0,nonexistent,no
38,entrepreneur,married,professional.course,no,yes,no,no,may,mon,583,6,2,4,success,yes
46,admin.,single,high.school,no,yes,no,no,may,mon,522,6,999,0,nonexistent,no
56,technician,married,professional.course,no,yes,no,yes,may,mon,483,5,999,0,nonexistent,yes
24,student,single,high.school,no,yes,no,no,may,tue,113,2,999,2,failure,no
34,technician,married,,no,yes,no,yes,may,tue,97,3,999,0,nonexistent,no
54,technician,married,university.degree,no,yes,no,yes,may,tue,172,5,999,1,failure,no
50,admin.,married,university.degree,no,,,no,may,wed,801,1,999,1,failure,no
59,admin.,divorced,basic.4y,no,yes,no,no,may,wed,193,1,999,0,nonexistent,yes
58,admin.,married,high.school,no,yes,no,no,may,wed,309,1,6,1,success,yes
50,admin.,married,university.degree,no,yes,no,no,may,wed,176,2,3,3,success,yes
77,retired,married,university.degree,no,yes,no,no,may,wed,152,1,6,4,success,yes
66,blue-collar,married,,no,yes,no,no,may,wed,171,2,6,2,success,yes
50,admin.,married,high.school,no,yes,no,no,may,wed,333,1,999,2,failure,no
61,management,married,university.degree,no,no,no,no,may,wed,228,2,999,1,failure,yes
48,unemployed,married,professional.course,no,no,no,no,may,wed,317,1,6,3,success,yes
48,unemployed,married,professional.course,no,yes,no,no,may,wed,236,1,6,2,success,yes
50,admin.,married,high.school,no,no,no,no,may,wed,208,2,3,5,success,no
40,technician,married,professional.course,no,yes,no,no,may,wed,248,1,3,4,success,yes
30,admin.,single,high.school,no,yes,no,no,may,wed,144,1,999,1,failure,no
60,admin.,married,,no,yes,no,no,may,wed,762,1,6,2,success,yes
48,unemployed,married,professional.course,no,no,no,yes,may,wed,360,1,6,1,success,yes
77,retired,married,university.degree,no,yes,no,yes,may,wed,372,1,3,4,success,yes
30,admin.,single,high.school,no,no,no,no,may,wed,177,1,13,1,success,no
47,management,married,university.degree,no,yes,no,yes,may,wed,267,2,3,3,success,no
34,management,single,university.degree,no,yes,no,yes,may,thu,18,1,999,0,nonexistent,no
45,blue-collar,married,professional.course,no,yes,no,yes,may,thu,414,1,6,2,success,yes
92,retired,married,,no,yes,no,no,may,thu,271,1,6,2,success,no
58,management,married,university.degree,no,no,no,no,may,thu,289,1,3,4,success,yes
31,admin.,married,university.degree,no,yes,no,no,may,thu,400,1,3,1,success,yes
41,unemployed,married,basic.9y,no,yes,no,no,may,thu,306,1,6,4,success,yes
28,admin.,single,high.school,no,yes,no,no,may,thu,263,1,6,1,success,yes
29,admin.,single,university.degree,no,no,no,no,may,thu,216,1,3,3,success,yes
39,services,married,high.school,no,yes,no,no,may,thu,328,2,6,3,success,yes
70,retired,married,basic.4y,no,yes,no,no,may,thu,331,1,3,2,success,yes
40,admin.,single,basic.9y,no,yes,no,no,may,thu,356,1,2,3,success,yes
40,admin.,single,basic.9y,no,yes,no,no,may,thu,234,1,3,3,success,yes
28,admin.,single,high.school,no,yes,no,no,may,thu,457,2,999,1,failure,no
60,management,married,,no,yes,no,no,may,thu,336,3,3,5,success,yes
29,admin.,married,university.degree,no,yes,yes,no,may,fri,567,3,13,2,failure,yes
52,management,married,university.degree,no,no,no,no,may,fri,404,2,9,1,success,yes
52,management,married,university.degree,no,no,no,no,may,fri,698,5,999,1,failure,no
30,admin.,single,high.school,no,yes,no,no,may,fri,532,5,999,0,nonexistent,yes
47,technician,divorced,professional.course,no,no,yes,yes,may,fri,7,1,999,0,nonexistent,no
32,admin.,married,university.degree,no,no,no,yes,may,fri,389,4,999,1,failure,no
41,admin.,married,university.degree,no,yes,no,yes,may,fri,338,3,999,1,failure,no
68,retired,married,basic.4y,no,yes,yes,no,may,fri,220,1,6,1,success,yes
33,technician,married,professional.course,no,yes,no,no,may,fri,700,4,3,4,success,yes
76,retired,married,basic.4y,no,yes,no,no,may,fri,1205,2,6,2,success,yes
65,admin.,married,university.degree,no,yes,no,no,may,fri,407,3,999,1,failure,yes
77,retired,married,,no,yes,yes,no,may,fri,318,3,999,0,nonexistent,no
33,technician,married,professional.course,no,yes,yes,no,may,fri,62,2,999,0,nonexistent,no
52,management,married,university.degree,no,yes,no,no,may,fri,787,3,3,3,success,yes
33,admin.,single,university.degree,no,yes,no,no,may,fri,396,5,999,0,nonexistent,yes
71,admin.,married,basic.4y,no,yes,yes,no,may,fri,466,4,3,2,success,yes
29,student,single,university.degree,no,yes,no,no,may,mon,556,1,999,1,failure,yes
63,retired,married,professional.course,no,yes,no,no,may,mon,492,1,999,0,nonexistent,no
33,admin.,married,university.degree,no,yes,no,no,may,mon,740,1,3,2,success,yes
33,admin.,married,university.degree,no,yes,yes,no,may,mon,312,2,999,0,nonexistent,no
54,admin.,married,professional.course,no,no,no,yes,may,mon,564,5,999,0,nonexistent,no
60,blue-collar,married,basic.4y,no,yes,no,no,may,mon,272,2,6,2,success,yes
33,admin.,married,university.degree,no,no,no,no,may,mon,157,2,15,3,failure,no
63,retired,married,professional.course,no,yes,yes,no,may,mon,444,2,14,1,success,yes
33,technician,married,university.degree,no,yes,no,no,may,mon,508,1,999,0,nonexistent,yes
74,retired,divorced,university.degree,no,yes,no,no,may,tue,387,1,999,0,nonexistent,yes
47,services,divorced,university.degree,no,yes,yes,no,may,tue,336,1,15,3,failure,yes
50,unemployed,married,high.school,no,no,no,yes,may,tue,353,3,999,0,nonexistent,yes
29,admin.,married,high.school,no,no,no,yes,may,wed,30,1,999,0,nonexistent,no
48,self-employed,divorced,university.degree,no,no,no,no,may,wed,661,3,999,0,nonexistent,yes
28,student,single,high.school,no,no,yes,no,may,wed,472,1,3,5,success,yes
68,retired,married,professional.course,no,,,no,may,thu,237,7,999,2,failure,no
68,retired,married,professional.course,no,no,yes,no,may,thu,420,1,999,1,failure,yes
45,,married,university.degree,no,yes,no,no,may,thu,254,1,999,1,failure,no
45,management,married,basic.9y,no,yes,no,no,may,thu,165,1,999,3,failure,no
46,admin.,married,university.degree,no,no,no,no,may,thu,154,1,999,0,nonexistent,yes
31,admin.,married,professional.course,no,yes,yes,no,may,thu,291,2,999,0,nonexistent,yes
58,management,married,university.degree,no,yes,no,no,may,thu,342,2,999,0,nonexistent,yes
31,unemployed,single,high.school,no,no,no,no,may,thu,339,2,999,0,nonexistent,no
34,admin.,married,high.school,no,yes,no,no,may,thu,321,4,999,3,failure,no
46,admin.,married,university.degree,no,no,no,yes,may,thu,351,3,999,0,nonexistent,yes
28,student,single,university.degree,no,,,no,may,fri,226,3,3,2,success,yes
31,services,single,basic.9y,no,yes,no,no,may,fri,214,4,999,0,nonexistent,yes
31,services,single,basic.9y,no,,,no,may,fri,429,1,999,3,failure,no
61,blue-collar,married,basic.6y,no,yes,yes,no,may,fri,403,1,3,2,success,yes
41,management,married,,no,yes,no,no,may,fri,588,1,18,2,failure,yes
34,admin.,married,university.degree,no,no,no,no,may,fri,145,1,999,2,failure,no
34,admin.,married,university.degree,no,yes,no,no,may,fri,407,3,8,3,failure,yes
29,services,single,high.school,no,yes,no,no,may,fri,122,1,999,2,failure,no
45,self-employed,married,high.school,no,no,no,no,may,fri,374,1,999,1,failure,yes
28,student,single,university.degree,no,,,no,may,fri,1027,2,999,0,nonexistent,yes
24,unemployed,single,high.school,no,no,yes,no,may,mon,375,2,999,0,nonexistent,yes
80,retired,married,basic.4y,no,no,no,no,may,mon,382,1,3,3,success,yes
51,management,married,university.degree,no,yes,no,no,may,mon,131,2,999,4,failure,no
36,technician,divorced,professional.course,no,yes,no,no,may,mon,341,7,999,0,nonexistent,no
79,retired,married,basic.9y,no,yes,yes,no,may,mon,260,1,999,1,failure,no
24,unemployed,single,high.school,no,yes,no,no,may,mon,699,1,13,2,failure,yes
76,retired,divorced,basic.4y,no,yes,no,no,may,mon,168,1,999,1,failure,yes
45,technician,single,university.degree,no,no,no,no,may,tue,146,2,999,1,failure,yes
20,student,single,,no,no,no,no,may,tue,530,2,3,5,success,yes
20,student,single,,no,no,no,no,may,tue,202,2,12,1,success,yes
36,admin.,married,university.degree,no,no,no,no,may,tue,641,4,999,0,nonexistent,yes
36,admin.,married,university.degree,no,yes,no,no,may,tue,196,1,999,0,nonexistent,yes
77,retired,divorced,basic.4y,no,no,no,no,may,tue,393,1,999,0,nonexistent,yes
22,student,single,high.school,no,yes,no,no,may,tue,272,1,999,0,nonexistent,yes
46,blue-collar,married,professional.course,no,yes,no,no,may,wed,410,1,999,0,nonexistent,yes
69,retired,married,high.school,no,no,no,no,may,wed,289,1,10,1,success,yes
92,retired,divorced,,,no,no,no,may,wed,405,3,999,1,failure,yes
64,housemaid,married,,no,yes,no,yes,may,wed,671,3,999,0,nonexistent,yes
31,technician,divorced,university.degree,no,no,no,no,may,wed,175,3,7,3,success,yes
84,retired,married,basic.9y,no,yes,no,no,may,wed,267,1,999,1,failure,no
28,admin.,single,university.degree,no,no,no,no,may,wed,135,2,3,2,success,yes
28,admin.,married,high.school,no,no,yes,no,may,wed,530,2,999,0,nonexistent,yes
70,retired,divorced,high.school,no,yes,no,yes,may,wed,283,2,4,2,success,yes
29,services,single,high.school,no,yes,no,yes,may,thu,93,1,999,0,nonexistent,yes
60,retired,married,high.school,no,no,no,no,may,thu,181,3,6,1,success,yes
49,technician,married,university.degree,no,no,no,no,may,thu,188,1,999,1,failure,no
49,technician,married,university.degree,no,yes,no,no,may,thu,820,1,999,0,nonexistent,yes
36,admin.,married,university.degree,no,yes,yes,no,may,thu,1178,1,6,2,success,yes
37,student,divorced,university.degree,no,yes,no,no,may,thu,489,1,999,1,failure,yes
40,blue-collar,divorced,basic.9y,no,yes,no,yes,may,thu,57,1,999,0,nonexistent,no
43,blue-collar,single,high.school,no,no,yes,yes,may,thu,137,1,999,0,nonexistent,no
43,technician,married,professional.course,no,no,no,no,may,thu,460,1,999,1,failure,yes
34,technician,married,professional.course,no,yes,no,yes,may,thu,24,1,999,0,nonexistent,no
54,admin.,divorced,basic.9y,no,yes,no,yes,may,thu,74,1,999,0,nonexistent,no
79,retired,married,high.school,no,yes,no,no,may,thu,196,2,999,0,nonexistent,no
38,admin.,single,basic.9y,no,no,no,no,may,thu,275,2,999,0,nonexistent,yes
37,student,divorced,university.degree,no,yes,yes,no,may,thu,417,2,999,0,nonexistent,yes
61,admin.,married,,no,no,no,no,may,thu,173,3,9,2,success,yes
22,student,single,high.school,,yes,yes,yes,may,thu,214,2,1,1,success,yes
35,unemployed,married,high.school,no,yes,no,yes,may,fri,43,1,999,2,failure,no
33,admin.,married,university.degree,no,yes,no,no,may,fri,101,2,999,3,failure,no
23,unemployed,married,high.school,no,no,no,yes,may,fri,35,1,999,0,nonexistent,no
32,services,single,university.degree,no,no,yes,no,may,fri,473,3,999,0,nonexistent,yes
25,technician,single,high.school,no,yes,no,no,may,fri,581,3,999,2,failure,no
74,retired,married,professional.course,no,no,no,no,may,fri,309,4,999,3,failure,no
29,technician,married,professional.course,no,no,no,no,may,fri,538,2,999,2,failure,yes
30,admin.,single,university.degree,no,,,no,may,fri,466,3,999,0,nonexistent,yes
26,unemployed,married,basic.4y,no,no,no,yes,may,fri,29,1,999,0,nonexistent,no
72,retired,single,university.degree,no,yes,yes,no,may,fri,589,3,999,0,nonexistent,no
33,admin.,married,university.degree,no,yes,no,no,may,fri,663,3,999,0,nonexistent,yes
72,retired,single,university.degree,no,no,no,no,may,fri,114,3,999,0,nonexistent,no
30,admin.,married,university.degree,no,no,yes,no,may,mon,85,2,9,2,success,no
49,technician,married,professional.course,no,yes,no,no,may,mon,113,1,999,0,nonexistent,no
31,,single,high.school,no,yes,yes,yes,may,mon,664,1,2,1,success,no
56,unemployed,married,basic.9y,no,no,no,no,may,mon,540,1,999,1,failure,yes
29,technician,single,high.school,no,no,no,no,may,mon,158,1,13,3,failure,no
27,student,single,basic.9y,no,yes,yes,no,may,mon,775,1,999,0,nonexistent,yes
47,admin.,single,university.degree,no,yes,yes,no,may,mon,178,1,999,0,nonexistent,no
31,,single,high.school,no,no,no,no,may,mon,392,1,999,0,nonexistent,yes
31,,single,high.school,no,no,no,no,may,mon,140,5,6,2,success,no
49,technician,single,university.degree,no,no,no,yes,may,mon,8,1,999,0,nonexistent,no
42,management,single,high.school,no,yes,no,yes,may,mon,113,1,999,0,nonexistent,no
47,admin.,single,university.degree,no,yes,no,no,jun,tue,119,1,999,4,failure,no
37,admin.,single,university.degree,no,yes,yes,no,jun,tue,209,3,999,0,nonexistent,no
29,admin.,married,university.degree,no,yes,no,no,jun,tue,201,1,999,0,nonexistent,yes
29,blue-collar,single,basic.9y,no,no,no,yes,jun,tue,1563,1,6,2,success,no
25,services,single,,no,yes,no,no,jun,tue,318,1,999,0,nonexistent,yes
25,services,single,,no,yes,no,no,jun,tue,516,1,13,2,failure,yes
76,housemaid,married,basic.4y,no,yes,no,no,jun,tue,326,1,999,1,failure,yes
25,services,single,,no,yes,no,no,jun,tue,154,2,3,3,success,yes
25,services,single,,no,yes,no,no,jun,tue,383,2,999,2,failure,no
39,admin.,married,high.school,no,yes,no,no,jun,tue,165,2,999,1,failure,no
28,services,married,high.school,no,yes,yes,yes,jun,tue,12,1,999,0,nonexistent,no
29,admin.,married,university.degree,no,no,yes,no,jun,tue,347,3,5,1,success,yes
23,technician,single,professional.course,,yes,yes,no,jun,tue,421,1,4,3,success,no
59,retired,divorced,professional.course,no,no,no,yes,jun,tue,8,1,999,1,failure,no
30,technician,single,professional.course,no,no,no,yes,jun,tue,8,1,999,0,nonexistent,no
76,housemaid,married,basic.4y,no,no,no,no,jun,tue,296,5,999,0,nonexistent,yes
51,technician,married,university.degree,no,yes,no,no,jun,tue,303,1,10,1,success,yes
39,technician,married,university.degree,no,no,yes,no,jun,tue,434,2,999,1,failure,yes
20,technician,single,professional.course,no,yes,no,yes,jun,tue,52,1,999,1,failure,no
40,blue-collar,married,basic.6y,no,yes,no,yes,jun,tue,5,1,999,0,nonexistent,no
52,admin.,divorced,university.degree,no,yes,no,yes,jun,tue,36,1,999,0,nonexistent,no
34,blue-collar,married,basic.9y,no,no,no,yes,jun,tue,7,1,999,0,nonexistent,no
22,admin.,single,university.degree,no,no,no,no,jun,wed,407,1,3,1,success,yes
48,admin.,divorced,high.school,no,no,no,no,jun,wed,657,1,6,1,success,yes
29,technician,single,professional.course,no,yes,no,no,jun,wed,226,2,6,1,success,yes
29,admin.,single,university.degree,no,yes,no,no,jun,wed,147,1,999,2,failure,no
34,admin.,married,high.school,no,yes,no,no,jun,wed,238,1,6,2,success,yes
34,admin.,married,high.school,no,yes,no,no,jun,wed,161,1,5,1,success,no
32,unemployed,single,professional.course,no,yes,yes,no,jun,wed,310,1,999,0,nonexistent,yes
31,services,married,high.school,no,no,yes,yes,jun,fri,35,1,999,0,nonexistent,no
52,self-employed,married,university.degree,no,yes,no,yes,jun,fri,32,1,999,0,nonexistent,no
38,blue-collar,married,basic.6y,no,no,yes,no,jun,fri,148,2,3,2,success,no
38,blue-collar,married,basic.6y,no,no,no,no,jun,fri,346,2,5,3,success,no
38,blue-collar,married,basic.6y,no,yes,no,no,jun,fri,106,1,999,2,failure,no
29,services,single,high.school,no,no,yes,yes,jun,mon,6,1,999,0,nonexistent,no
28,admin.,married,high.school,no,no,yes,yes,jun,mon,13,1,999,0,nonexistent,no
47,admin.,divorced,high.school,no,yes,no,yes,jun,mon,302,1,999,0,nonexistent,yes
48,admin.,married,high.school,no,yes,no,yes,jun,mon,54,1,999,0,nonexistent,no
32,blue-collar,single,basic.9y,no,yes,no,yes,jun,tue,29,1,999,0,nonexistent,no
35,technician,single,professional.course,no,no,no,yes,jun,tue,149,1,999,0,nonexistent,no
35,technician,single,professional.course,no,yes,no,no,jun,tue,187,1,6,2,success,yes
47,blue-collar,married,basic.9y,no,,,no,jun,tue,380,1,999,0,nonexistent,yes
47,blue-collar,married,basic.9y,no,no,no,no,jun,tue,544,1,999,0,nonexistent,no
21,student,single,high.school,no,yes,no,yes,jun,tue,30,1,14,2,success,no
29,unemployed,single,university.degree,no,yes,no,yes,jun,tue,198,1,999,0,nonexistent,no
26,entrepreneur,single,high.school,no,no,no,yes,jun,tue,49,1,999,0,nonexistent,no
37,unemployed,married,high.school,no,yes,no,yes,jun,tue,29,1,999,0,nonexistent,no
34,technician,married,high.school,no,yes,no,no,jun,wed,190,1,3,4,success,yes
29,admin.,single,university.degree,no,yes,no,no,jun,wed,200,1,6,3,success,yes
34,admin.,married,university.degree,no,no,no,no,jun,wed,150,1,3,2,success,yes
33,admin.,single,university.degree,no,no,no,no,jun,wed,206,1,3,1,success,yes
44,technician,married,university.degree,no,yes,no,yes,jun,wed,712,1,6,3,failure,yes
