City EN,City FA,Province,Countise,District,Latitude,Longitude,Area,Elevation,2016 Census,2011 Census,Wikipedia EN,Wikipedia FA,GeoHack
Shahr-e Kord,شهرکرد,چهارمحال و بختیاری,شهرکرد,مرکزی,32.325022,50.86491,2060.0,,190441.0,159775.0,https://en.wikipedia.org/wiki/Shahr-e_Kord,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DA%A9%D8%B1%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1%DA%A9%D8%B1%D8%AF&params=32.325022_N_50.864910_E_
Shahr-e Pir,شهرپیر,فارس,زرین‌دشت,ایزدخواست,28.3094,54.3364,1078.0,,8927.0,8100.0,https://en.wikipedia.org/wiki/Shahr-e_Pir,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D9%BE%DB%8C%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1%D9%BE%DB%8C%D8%B1&params=28.3094_N_54.3364_E_
Shahr-e Zow,شهرزو,خراسان رضوی,کلات,زاوین,36.75,59.934167,,,3745.0,4089.0,https://en.wikipedia.org/wiki/Shahr-e_Zow,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%B2%D9%88,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1%D8%B2%D9%88&params=36.75_N_59.934167_E_
Shahrabad,شهرآباد,خراسان رضوی,بردسکن,شهرآباد,35.149,57.938,880.0,120.0,2083.0,2255.0,"https://en.wikipedia.org/wiki/Shahrabad,_Razavi_Khorasan",https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%A8%D8%B1%D8%AF%D8%B3%DA%A9%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%A8%D8%B1%D8%AF%D8%B3%DA%A9%D9%86)&params=35.149_N_57.938_E_
Shahrabad-e Khavar,شهرآباد خاور,خراسان شمالی,مانه و سملقان,سملقان,,,,,3993.0,3993.0,https://en.wikipedia.org/wiki/Shahrabad-e_Khavar,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF_%D8%AE%D8%A7%D9%88%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF_%D8%AE%D8%A7%D9%88%D8%B1&params=37_28_38_N_56_44_28_E_region:IR
Shahrak-e Babak,آزادی,خوزستان,اندیمشک,مرکزی,32.403072,48.251549,,,4957.0,4957.0,https://en.wikipedia.org/wiki/Shahrak-e_Babak,https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C_(%D8%A7%D9%86%D8%AF%DB%8C%D9%85%D8%B4%DA%A9),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C_(%D8%A7%D9%86%D8%AF%DB%8C%D9%85%D8%B4%DA%A9)&params=32.403072_N_48.251549_E_
Shahrak-e Rijab,شهرک ریجاب,,,,,,,,3907.0,3907.0,https://en.wikipedia.org/wiki/Shahrak-e_Rijab,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DA%A9_%D8%B1%DB%8C%D8%AC%D8%A7%D8%A8,
Shahreza,شهرضا,اصفهان,شهرضا,مرکزی,32.01,51.86,1825.0,457375.0,134952.0,123767.0,https://en.wikipedia.org/wiki/Shahreza,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%B6%D8%A7,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1%D8%B6%D8%A7&params=32.01_N_51.86_E_
Shahriar,شهر جدید شهریار,آذربایجان شرقی,تبریز _ بخش باسمنج,,38.063771,46.495042,1550.0,1500.0,,,"https://en.wikipedia.org/wiki/Shahriar,_East_Azerbaijan",https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1_%D8%AC%D8%AF%DB%8C%D8%AF_%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1_%D8%AC%D8%AF%DB%8C%D8%AF_%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1&params=38.063771_N_46.495042_E_
Shahriar,شهریار,تهران,شهریار,مرکزی,35.47,51.08,1024.0,8000.0,309607.0,249473.0,"https://en.wikipedia.org/wiki/Shahriar,_Tehran_Province",https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1_(%D8%AA%D9%87%D8%B1%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1_(%D8%AA%D9%87%D8%B1%D8%A7%D9%86)&params=35.47_N_51.08_E_
Shahrud,شاهرود,سمنان,شاهرود,مرکزی,36.4167,55.0167,1380.0,51419.0,150129.0,140474.0,"https://en.wikipedia.org/wiki/Shahrud,_Iran",https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D8%B1%D9%88%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D9%87%D8%B1%D9%88%D8%AF&params=36.4167_N_55.0167_E_
Shahu,شاهو,کرمانشاه,روانسر,شاهو,34.936222,46.459624,,,3558.0,3342.0,,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D9%88_(%D8%B1%D9%88%D8%A7%D9%86%D8%B3%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D9%87%D9%88_(%D8%B1%D9%88%D8%A7%D9%86%D8%B3%D8%B1)&params=34.936222_N_46.459624_E_
Shal,شال,قزوین,بوئین زهرا,شال,35.9,49.7667,1270.0,,15290.0,14996.0,https://en.wikipedia.org/wiki/Shal,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%84_(%D8%A8%D9%88%D8%A6%DB%8C%D9%86%E2%80%8C%D8%B2%D9%87%D8%B1%D8%A7),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D9%84_(%D8%A8%D9%88%D8%A6%DB%8C%D9%86%E2%80%8C%D8%B2%D9%87%D8%B1%D8%A7)&params=35.9000_N_49.7667_E_
Shalamzar,شلمزار,چهارمحال و بختیاری,کیار,مرکزی,32.0439,50.8139,2034.0,,6899.0,7132.0,https://en.wikipedia.org/wiki/Shalamzar,https://fa.wikipedia.org/wiki/%D8%B4%D9%84%D9%85%D8%B2%D8%A7%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%84%D9%85%D8%B2%D8%A7%D8%B1&params=32.0439_N_50.8139_E_
Shalman,شلمان,گیلان,لنگرود,کومله,37.15530907,50.21628618,5.0,,5102.0,5184.0,https://en.wikipedia.org/wiki/Shalman,https://fa.wikipedia.org/wiki/%D8%B4%D9%84%D9%85%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%84%D9%85%D8%A7%D9%86&params=37.15530907_N_50.21628618_E_
Shamsabad,شمس‌آباد,خوزستان,دزفول,مرکزی,32.298333,48.428889,,,10858.0,10858.0,"https://en.wikipedia.org/wiki/Shamsabad,_Dezful",https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%AF%D8%B2%D9%81%D9%88%D9%84),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%AF%D8%B2%D9%81%D9%88%D9%84)&params=32.298333_N_48.428889_E_
Shandiz,شاندیز,خراسان رضوی,طرقبه شاندیز,,36.397,59.309,1400.0,37825.0,13987.0,10428.0,https://en.wikipedia.org/wiki/Shandiz,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%86%D8%AF%DB%8C%D8%B2,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D9%86%D8%AF%DB%8C%D8%B2&params=36.397_N_59.309_E_
Sharabian,شربیان,آذربایجان شرقی,سراب,مهربان,37.88091239,47.10214947,1814.0,8985381.0,4877.0,4737.0,https://en.wikipedia.org/wiki/Sharabian,https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%D8%A8%DB%8C%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%B1%D8%A8%DB%8C%D8%A7%D9%86&params=37.88091239_N_47.10214947_E_
Sharafkhaneh,شرفخانه,آذربایجان شرقی,شبستر,مرکزی,38.1781,45.4828,1304.0,,4244.0,3585.0,https://en.wikipedia.org/wiki/Sharafkhaneh,https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%D9%81%D8%AE%D8%A7%D9%86%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%B1%D9%81%D8%AE%D8%A7%D9%86%D9%87&params=38.1781_N_45.4828_E_
Sharaft,شرافت,خوزستان,شوشتر,مرکزی,32.089221,48.768031,86.0,,11757.0,10881.0,https://en.wikipedia.org/wiki/Shahrak-e_Shahid_Sharaft,https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%D8%A7%D9%81%D8%AA_(%D8%B4%D9%88%D8%B4%D8%AA%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%B1%D8%A7%D9%81%D8%AA_(%D8%B4%D9%88%D8%B4%D8%AA%D8%B1)&params=32.089221_N_48.768031_E_
Sharifabad,شریف‌آباد,تهران,پاکدشت,شریف‌آباد,35.4275,51.7853,1053.0,,18281.0,12332.0,"https://en.wikipedia.org/wiki/Sharifabad,_Iran",https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%DB%8C%D9%81%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%B1%DB%8C%D9%81%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF&params=35.4275_N_51.7853_E_
Sharifiyeh,شریفیه,قزوین,البرز,محمدیه,36.21161,50.150125,,,20347.0,21009.0,"https://en.wikipedia.org/wiki/Sharifabad,_Alborz",https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%DB%8C%D9%81%DB%8C%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%B1%DB%8C%D9%81%DB%8C%D9%87&params=36.211610_N_50.150125_E_
Shazand,شازند,مرکزی,شازند,مرکزی,33.9356,49.4083,,,21181.0,21156.0,https://en.wikipedia.org/wiki/Shazand,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D8%B2%D9%86%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%A7%D8%B2%D9%86%D8%AF&params=33.9356_N_49.4083_E_
Shemshak,شمشک,تهران,شمیرانات,رودبارقصران,36.2,51.2659,2600.0,,3423.0,3423.0,https://en.wikipedia.org/wiki/Shemshak,https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%B4%DA%A9,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%85%D8%B4%DA%A9&params=36.2000_N_51.2659_E_
Shendabad,شندآباد,آذربایجان شرقی,شبستر,مرکزی,38.14424467,45.62909167,1309.0,,8489.0,9034.0,https://en.wikipedia.org/wiki/Shendabad,https://fa.wikipedia.org/wiki/%D8%B4%D9%86%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%86%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF&params=38.14424467_N_45.62909167_E_
Sheshdeh,ششده,فارس,فسا,ششده و قره‌بلاغ,28.9489,53.9908,1390.0,,5960.0,5562.0,https://en.wikipedia.org/wiki/Sheshdeh,https://fa.wikipedia.org/wiki/%D8%B4%D8%B4%D8%AF%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%B4%D8%AF%D9%87&params=28.9489_N_53.9908_E_
Sheshtomad,ششتمد,خراسان رضوی,ششتمد,مرکزی,35.958611,57.767222,,,3108.0,4172.0,https://en.wikipedia.org/wiki/Sheshtomad,https://fa.wikipedia.org/wiki/%D8%B4%D8%B4%D8%AA%D9%85%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D8%B4%D8%AA%D9%85%D8%AF&params=35.958611_N_57.767222_E_
Sheyban,شیبان,خوزستان,باوی,مرکزی,31.40637025,48.79617214,23.0,,36374.0,24968.0,"https://en.wikipedia.org/wiki/Sheyban,_Iran",https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%A8%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%DB%8C%D8%A8%D8%A7%D9%86&params=31.40637025_N_48.79617214_E_
Shiraz,شیراز,فارس,شیراز,مرکزی,,,,,1565572.0,1460665.0,https://en.wikipedia.org/wiki/Shiraz,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2&params=29_37_N_52_32_E_region:IR
Shirgah,شیرگاه,مازندران,سوادکوه شمالی,مرکزی,,,238.0,,8671.0,8129.0,https://en.wikipedia.org/wiki/Shirgah,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%DA%AF%D8%A7%D9%87,
Shirin Shahr,شیرین‌شهر,خوزستان,کارون,,,,,,,,https://en.wikipedia.org/wiki/Shirin_Shahr,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%DB%8C%D9%86%E2%80%8C%D8%B4%D9%87%D8%B1,
Shirin Su,شیرین‌سو,همدان,کبودراهنگ,شیرین‌سو,35.490614,48.448944,,,2460.0,3060.0,https://en.wikipedia.org/wiki/Shirin_Su,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%DB%8C%D9%86%E2%80%8C%D8%B3%D9%88,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%DB%8C%D8%B1%DB%8C%D9%86%E2%80%8C%D8%B3%D9%88&params=35.490614_N_48.448944_E_
Shirud,شیرود,مازندران,تنکابن,مرکزی,36.852746,50.80501,20.0,,11377.0,10429.0,,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%D9%88%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%DB%8C%D8%B1%D9%88%D8%AF&params=36.852746_N_50.805010_E_
Shirvan,شیروان,خراسان شمالی,شیروان,مرکزی,,,1097.0,3789.0,82689.0,88254.0,"https://en.wikipedia.org/wiki/Shirvan,_Iran",https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%D9%88%D8%A7%D9%86,
Shonbeh,شنبه,بوشهر,دشتی,شنبه و طسوج,28.3947,51.7636,21.0,,2747.0,2528.0,https://en.wikipedia.org/wiki/Shonbeh,https://fa.wikipedia.org/wiki/%D8%B4%D9%86%D8%A8%D9%87_(%D8%AF%D8%B4%D8%AA%DB%8C),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%86%D8%A8%D9%87_(%D8%AF%D8%B4%D8%AA%DB%8C)&params=28.3947_N_51.7636_E_
Shoqan,شوقان,خراسان شمالی,جاجرم,دشت شوقان,37.346992,56.894836,,,2313.0,2436.0,https://en.wikipedia.org/wiki/Shoqan,https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D9%82%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%88%D9%82%D8%A7%D9%86&params=37.346992_N_56.894836_E_
Showt,شوط,آذربایجان غربی,شوط,مرکزی,39.219786,44.773157,1026.0,575.0,25381.0,21047.0,https://en.wikipedia.org/wiki/Showt,https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B7,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%88%D8%B7&params=39.219786_N_44.773157_E_
Shulehabad-e Olya,شول‌آباد علیا,,,,,,,,1531.0,1553.0,https://en.wikipedia.org/wiki/Shulehabad-e_Olya,https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D9%84%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_%D8%B9%D9%84%DB%8C%D8%A7,
Shusef,شوسف,خراسان جنوبی,نهبندان,شوسف,31.8011,60.0889,14621.0,,3181.0,3010.0,https://en.wikipedia.org/wiki/Shusef,https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B3%D9%81,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%88%D8%B3%D9%81&params=31.8011_N_60.0889_E_
Shush,شوش,خوزستان,شوش,مرکزی,32.1942,48.2436,,3577.0,77148.0,59161.0,"https://en.wikipedia.org/wiki/Shush,_Iran",https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B4,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%88%D8%B4&params=32.1942_N_48.2436_E_
Shushtar,شوشتر,خوزستان,شوشتر,مرکزی,32.02,48.83,65.0,2436.0,101878.0,106815.0,https://en.wikipedia.org/wiki/Shushtar,https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B4%D8%AA%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%88%D8%B4%D8%AA%D8%B1&params=32.02_N_48.83_E_
Shuyesheh,شویشه,کردستان,سنندج,کلاترزان,35.3561,46.6767,1502.0,,1302.0,1293.0,https://en.wikipedia.org/wiki/Shuyesheh,https://fa.wikipedia.org/wiki/%D8%B4%D9%88%DB%8C%D8%B4%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%88%DB%8C%D8%B4%D9%87&params=35.3561_N_46.6767_E_
Siah Cheshmeh,سیه‌چشمه,آذربایجان غربی,چالدران,مرکزی,39.0633,44.4258,2031.0,,17804.0,15786.0,https://en.wikipedia.org/wiki/Siah_Cheshmeh,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%87%E2%80%8C%DA%86%D8%B4%D9%85%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D9%87%E2%80%8C%DA%86%D8%B4%D9%85%D9%87&params=39.0633_N_44.4258_E_
Siah Mansur,سیاه‌منصور,خوزستان,دزفول,مرکزی,32.33028,48.49324,,,5406.0,5406.0,"https://en.wikipedia.org/wiki/Siah_Mansur,_Khuzestan",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%A7%D9%87%E2%80%8C%D9%85%D9%86%D8%B5%D9%88%D8%B1_(%D8%AF%D8%B2%D9%81%D9%88%D9%84),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D8%A7%D9%87%E2%80%8C%D9%85%D9%86%D8%B5%D9%88%D8%B1_(%D8%AF%D8%B2%D9%81%D9%88%D9%84)&params=32.33028_N_48.49324_E_
Siah Rud,سیه‌رود,آذربایجان شرقی,جلفا,سیه‌رود,38.86773967,46.00456867,648.0,,1548.0,1553.0,https://en.wikipedia.org/wiki/Siah_Rud,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%87%E2%80%8C%D8%B1%D9%88%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D9%87%E2%80%8C%D8%B1%D9%88%D8%AF&params=38.86773967_N_46.00456867_E_
Siahkal,سیاهکل,گیلان,سیاهکل,مرکزی,37.151821,49.871262,423.0,,19924.0,18176.0,https://en.wikipedia.org/wiki/Siahkal,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%A7%D9%87%DA%A9%D9%84,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D8%A7%D9%87%DA%A9%D9%84&params=37.151821_N_49.871262_E_
Silvaneh,سیلوانه,آذربایجان غربی,ارومیه,سیلوانه,37.4194,44.8742,1587.0,,1614.0,1490.0,https://en.wikipedia.org/wiki/Silvaneh,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%84%D9%88%D8%A7%D9%86%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D9%84%D9%88%D8%A7%D9%86%D9%87&params=37.4194_N_44.8742_E_
Siminshahr,سیمین‌شهر,گلستان,گمیشان,گلدشت,37.0264,54.2214,9.0,6.0,17205.0,15539.0,https://en.wikipedia.org/wiki/Siminshahr,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%85%DB%8C%D9%86%E2%80%8C%D8%B4%D9%87%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D9%85%DB%8C%D9%86%E2%80%8C%D8%B4%D9%87%D8%B1&params=37.0264_N_54.2214_E_
Simmineh,سیمینه,آذربایجان غربی,بوکان,سیمینه,36.7298,46.1512,1309.0,,1345.0,1173.0,https://en.wikipedia.org/wiki/Simmineh,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%85%DB%8C%D9%86%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D9%85%DB%8C%D9%86%D9%87&params=36.7298_N_46.1512_E_
Sin,سین,اصفهان,برخوار,مرکزی,32.85159867,51.65627267,1582.0,,5495.0,5495.0,"https://en.wikipedia.org/wiki/Sin,_Iran",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%86_(%D8%A8%D8%B1%D8%AE%D9%88%D8%A7%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D9%86_(%D8%A8%D8%B1%D8%AE%D9%88%D8%A7%D8%B1)&params=32.85159867_N_51.65627267_E_
Sirdan,سیردان,قزوین,قزوین,طارم سفلی,36.646822,49.1886,1200.0,,805.0,1038.0,https://en.wikipedia.org/wiki/Sirdan,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%D8%AF%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D8%B1%D8%AF%D8%A7%D9%86&params=36.646822_N_49.1886_E_
Sirik,سیریک,هرمزگان,سیریک,مرکزی,26.5142,57.1067,23.0,,5137.0,4140.0,"https://en.wikipedia.org/wiki/Sirik,_Iran",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%DB%8C%DA%A9,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D8%B1%DB%8C%DA%A9&params=26.5142_N_57.1067_E_
Sirjan,سیرجان,کرمان,سیرجان,مرکزی,29.45,55.67,1766.0,40.0,199704.0,185623.0,https://en.wikipedia.org/wiki/Sirjan,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%D8%AC%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D8%B1%D8%AC%D8%A7%D9%86&params=29.45_N_55.67_E_
Sirkan,سیرکان,سیستان و بلوچستان,سراوان,بم‌پشت,26.829678,62.639694,,,2196.0,1499.0,https://en.wikipedia.org/wiki/Sirkan,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%DA%A9%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D8%B1%DA%A9%D8%A7%D9%86&params=26.829678_N_62.639694_E_
Sis,سیس,آذربایجان شرقی,شبستر,مرکزی,38.19912441,45.81232565,15322.0,,6106.0,5502.0,"https://en.wikipedia.org/wiki/Sis,_Iran",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B3,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%D8%B3&params=38.19912441_N_45.81232565_E_
Sisakht,سی‌سخت,کهگیلویه و بویراحمد,دنا,مرکزی,30.88,51.41,2200.0,52.0,7855.0,7389.0,https://en.wikipedia.org/wiki/Sisakht,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%E2%80%8C%D8%B3%D8%AE%D8%AA,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%DB%8C%E2%80%8C%D8%B3%D8%AE%D8%AA&params=30.88_N_51.41_E_
Soghad,صغاد,فارس,آباده,بهمن صغاد,31.1921,52.5151,21302.0,15.0,12582.0,11156.0,https://en.wikipedia.org/wiki/Soghad,https://fa.wikipedia.org/wiki/%D8%B5%D8%BA%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B5%D8%BA%D8%A7%D8%AF&params=31.1921_N_52.5151_E_
Sohrevard,سهرورد,زنجان,خدابنده,مرکزی,36.0667,48.45,,,6991.0,6104.0,https://en.wikipedia.org/wiki/Sohrevard,https://fa.wikipedia.org/wiki/%D8%B3%D9%87%D8%B1%D9%88%D8%B1%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%87%D8%B1%D9%88%D8%B1%D8%AF&params=36.0667_N_48.4500_E_
Sojas,سجاس,زنجان,خدابنده,سجاس‌رود,36.2331,48.5408,1739.0,,7037.0,6666.0,https://en.wikipedia.org/wiki/Sojas,https://fa.wikipedia.org/wiki/%D8%B3%D8%AC%D8%A7%D8%B3,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D8%AC%D8%A7%D8%B3&params=36.2331_N_48.5408_E_
Soltan Shahr,سلطان‌شهر,فارس,خرامه,کربال,,,,,1928.0,1928.0,,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86%E2%80%8C%D8%B4%D9%87%D8%B1,
Soltanabad,سلطان‌آباد,خراسان رضوی,خوشاب,مرکزی,36.40422167,58.03830867,,,5932.0,5495.0,"https://en.wikipedia.org/wiki/Soltanabad,_Razavi_Khorasan",https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%AE%D9%88%D8%B4%D8%A7%D8%A8),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%84%D8%B7%D8%A7%D9%86%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%AE%D9%88%D8%B4%D8%A7%D8%A8)&params=36.40422167_N_58.03830867_E_
Soltaniyeh,سلطانیه,زنجان,سلطانیه,مرکزی,36.265,48.4751,,,7638.0,7116.0,https://en.wikipedia.org/wiki/Soltaniyeh,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86%DB%8C%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%84%D8%B7%D8%A7%D9%86%DB%8C%D9%87&params=36.265_N_48.4751_E_
Somaleh,سماله,خوزستان,گتوند,عقیلی,32.19884124,48.85834431,62.0,,1784.0,1606.0,https://en.wikipedia.org/wiki/Somaleh,https://fa.wikipedia.org/wiki/%D8%B3%D9%85%D8%A7%D9%84%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B3%D9%85%D8%A7%D9%84%D9%87&params=32.19884124_N_48.85834431_E_
